uuid,baked_img,name,rarity,team,team_short_name,ovr,display_position,age,bat_hand,throw_hand,weight,height,is_hitter,stamina,pitching_clutch,hits_per_bf,k_per_bf,bb_per_bf,hr_per_bf,pitch_velocity,pitch_control,pitch_movement,contact_left,contact_right,power_left,power_right,plate_vision,plate_discipline,batting_clutch,bunting_ability,drag_bunting_ability,hitting_durability,fielding_durability,fielding_ability,arm_strength,arm_accuracy,reaction_time,blocking,speed,baserunning_ability,baserunning_aggression,new_rank,year,mlb_id,season,update,date,old_rank,new_rarity,old_rarity,delta_rank,contact_right_new,contact_left_new,power_right_new,power_left_new,plate_vision_new,plate_discipline_new,batting_clutch_new,k_per_bf_new,bb_per_bf_new,hr_per_bf_new,pitching_clutch_new,stamina_new,season_gp,season_ovr_gp,season_ovr_GP,season_ovr_IP,season_ovr_H,season_ovr_ER,season_ovr_HR,season_ovr_BB,season_ovr_K,season_ovr_P,season_ovr_P/G,season_ovr_BAA,season_ovr_WHIP,season_ovr_CS%,season_ovr_R/9,season_ovr_K/9,season_ovr_BB/9,season_ovr_HR/9,season_ovr_H/9,season_ovr_K/BB,season_ovr_BABIP,season_ovr_OBA,season_ovr_SLGA,season_ovr_OPS,season_risp_gp,season_risp_GP,season_risp_IP,season_risp_H,season_risp_ER,season_risp_HR,season_risp_BB,season_risp_K,season_risp_P,season_risp_P/G,season_risp_BAA,season_risp_WHIP,season_risp_CS%,season_risp_R/9,season_risp_K/9,season_risp_BB/9,season_risp_HR/9,season_risp_H/9,season_risp_K/BB,season_risp_BABIP,season_risp_OBA,season_risp_SLGA,season_risp_OPS,3wk_gp,3wk_ovr_gp,3wk_ovr_GP,3wk_ovr_IP,3wk_ovr_H,3wk_ovr_ER,3wk_ovr_HR,3wk_ovr_BB,3wk_ovr_K,3wk_ovr_P,3wk_ovr_P/G,3wk_ovr_BAA,3wk_ovr_WHIP,3wk_ovr_CS%,3wk_ovr_R/9,3wk_ovr_K/9,3wk_ovr_BB/9,3wk_ovr_HR/9,3wk_ovr_H/9,3wk_ovr_K/BB,3wk_ovr_BABIP,3wk_ovr_OBA,3wk_ovr_SLGA,3wk_ovr_OPS,3wk_risp_gp,3wk_risp_GP,3wk_risp_IP,3wk_risp_H,3wk_risp_ER,3wk_risp_HR,3wk_risp_BB,3wk_risp_K,3wk_risp_P,3wk_risp_P/G,3wk_risp_BAA,3wk_risp_WHIP,3wk_risp_CS%,3wk_risp_R/9,3wk_risp_K/9,3wk_risp_BB/9,3wk_risp_HR/9,3wk_risp_H/9,3wk_risp_K/BB,3wk_risp_BABIP,3wk_risp_OBA,3wk_risp_SLGA,3wk_risp_OPS,1wk_gp,1wk_ovr_gp,1wk_ovr_GP,1wk_ovr_IP,1wk_ovr_H,1wk_ovr_ER,1wk_ovr_HR,1wk_ovr_BB,1wk_ovr_K,1wk_ovr_P,1wk_ovr_P/G,1wk_ovr_BAA,1wk_ovr_WHIP,1wk_ovr_CS%,1wk_ovr_R/9,1wk_ovr_K/9,1wk_ovr_BB/9,1wk_ovr_HR/9,1wk_ovr_H/9,1wk_ovr_K/BB,1wk_ovr_BABIP,1wk_ovr_OBA,1wk_ovr_SLGA,1wk_ovr_OPS,1wk_risp_gp,1wk_risp_GP,1wk_risp_IP,1wk_risp_H,1wk_risp_ER,1wk_risp_HR,1wk_risp_BB,1wk_risp_K,1wk_risp_P,1wk_risp_P/G,1wk_risp_BAA,1wk_risp_WHIP,1wk_risp_CS%,1wk_risp_R/9,1wk_risp_K/9,1wk_risp_BB/9,1wk_risp_HR/9,1wk_risp_H/9,1wk_risp_K/BB,1wk_risp_BABIP,1wk_risp_OBA,1wk_risp_SLGA,1wk_risp_OPS,ovr_ovr_GP,ovr_ovr_GS,ovr_ovr_CG,ovr_ovr_SHO,ovr_ovr_W,ovr_ovr_L,ovr_ovr_SV,ovr_ovr_SVO,ovr_ovr_HLD,ovr_ovr_IP,ovr_ovr_H,ovr_ovr_R,ovr_ovr_ER,ovr_ovr_HR,ovr_ovr_BB,ovr_ovr_K,ovr_ovr_P,ovr_ovr_ERA,ovr_ovr_WHIP,ovr_ovr_BAA,ovr_ovr_OBA,ovr_risp_GP,ovr_risp_GS,ovr_risp_CG,ovr_risp_SHO,ovr_risp_W,ovr_risp_L,ovr_risp_SV,ovr_risp_SVO,ovr_risp_HLD,ovr_risp_IP,ovr_risp_H,ovr_risp_R,ovr_risp_ER,ovr_risp_HR,ovr_risp_BB,ovr_risp_K,ovr_risp_P,ovr_risp_ERA,ovr_risp_WHIP,ovr_risp_BAA,ovr_risp_OBA
85694c717778fc80b8a4d3b2d11654b6,https://cards.theshow.com/mlb25/85694c717778fc80b8a4d3b2d11654b6-baked.webp,Tylor Megill,Silver,Mets,NYM,77,SP,29,R,R,230 lbs,"6'7""",False,77,36,76,68,56,75,96,66,99,11,11,0,0,0,11,8,38,11,0,78,46,54,54,35,0,36,9,6,77,2025,656731,2025,2025_1,05/02/2025,73,Silver,Bronze,4,11,11,0,0,0,11,8,74,58,86,34,80,6,6,131,30.33,23,7,1,12,39,421,3.2137,0.2527,1.154,0.5202,2.0772,11.5727,3.5608,0.2967,6.8249,3.25,0.25,0.2891,0.2655,0.5546,6,21,2.0,9,2,0,4,4,65,3.0952,1.5,6.5,0.4308,9.0,18.0,18.0,0.0,40.5,1.0,0.6,0.6842,0.8667,1.5509,3,3,69,16.33,12,5,1,5,22,224,3.2464,0.2449,1.041,0.5268,2.7557,12.1249,2.7557,0.5511,6.6136,4.4,0.2444,0.2794,0.2787,0.5581,3,10,1.33,4,1,0,1,2,25,2.5,1.0,3.7594,0.48,6.7669,13.5338,6.7669,0.0,27.0677,2.0,0.5714,0.5556,0.75,1.3056,1,1,23,6.33,3,2,1,1,9,78,3.3913,0.1579,0.6319,0.5897,2.8436,12.7962,1.4218,1.4218,4.2654,9.0,0.1538,0.1739,0.3182,0.4921,1,2,0.33,1,0,0,0,1,6,3.0,1.0,3.0303,0.6667,0.0,27.2727,0.0,0.0,27.2727,0.0,1.0,0.5,1.0,1.5,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1775,0,0,0,0,0,0,0,0,1848.6,2000,0,0,250,700,1950,31625,0.0,1.4606,0.2462,0.3508
91a771f9b044ea4020b042bb5dff6b9f,https://cards.theshow.com/mlb25/91a771f9b044ea4020b042bb5dff6b9f-baked.webp,Andrew Abbott,Silver,Reds,CIN,77,SP,25,L,L,192 lbs,"6'0""",False,77,70,82,69,52,48,67,67,78,8,11,2,6,13,10,5,31,8,0,78,50,46,43,40,0,38,6,4,77,2025,671096,2025,2025_1,05/02/2025,73,Silver,Bronze,4,11,8,6,2,13,10,5,81,47,44,66,75,4,4,79,18.33,12,6,3,12,23,264,3.3418,0.2182,1.3093,0.4735,2.946,11.293,5.892,1.473,5.892,1.9167,0.1698,0.3038,0.3433,0.6471,4,9,0.67,4,2,0,3,1,26,2.8889,2.0,10.4478,0.3462,26.8657,13.4328,40.2985,0.0,53.7313,0.3333,0.5,0.7778,1.0,1.7778,4,4,79,18.33,12,6,3,12,23,264,3.3418,0.2182,1.3093,0.4735,2.946,11.293,5.892,1.473,5.892,1.9167,0.1698,0.3038,0.3433,0.6471,4,9,0.67,4,2,0,3,1,26,2.8889,2.0,10.4478,0.3462,26.8657,13.4328,40.2985,0.0,53.7313,0.3333,0.5,0.7778,1.0,1.7778,2,2,39,7.33,8,4,1,9,7,116,2.9744,0.3636,2.3192,0.4138,4.9113,8.5948,11.0505,1.2278,9.8226,0.7778,0.2258,0.4359,0.4333,0.8692,2,9,0.67,4,2,0,3,1,26,2.8889,2.0,10.4478,0.3462,26.8657,13.4328,40.2985,0.0,53.7313,0.3333,0.5,0.7778,1.0,1.7778,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1050,0,0,0,0,0,0,0,0,1183.1,950,0,0,100,425,1375,19650,0.0,1.1622,0.1979,0.2969
81f5f57c6211a17eedd6f5f06945cecb,https://cards.theshow.com/mlb25/81f5f57c6211a17eedd6f5f06945cecb-baked.webp,Ryan Helsley,Silver,Cardinals,STL,77,CP,30,R,R,235 lbs,"6'2""",False,26,107,86,76,48,87,99,80,97,2,2,0,0,1,0,2,63,1,0,67,43,45,48,35,0,38,0,10,77,2025,664854,2025,2025_1,05/02/2025,80,Silver,Gold,-3,2,2,0,0,1,0,2,72,43,87,105,26,11,11,49,10.67,9,5,1,8,10,142,2.898,0.2812,1.5933,0.5,4.2174,8.4349,6.7479,0.8435,7.5914,1.25,0.2051,0.36,0.35,0.71,11,12,2.0,4,1,0,3,2,41,3.4167,0.6667,3.5,0.3902,4.5,9.0,13.5,0.0,18.0,0.6667,0.3636,0.5385,0.6,1.1385,6,6,26,5.67,5,3,1,3,1,62,2.3846,0.2941,1.4109,0.4839,4.7619,1.5873,4.7619,1.5873,7.9365,0.3333,0.1667,0.3462,0.381,0.7272,6,5,1.0,1,0,0,1,1,14,2.8,0.3333,2.0,0.5,0.0,9.0,9.0,0.0,9.0,1.0,0.25,0.4,0.25,0.65,3,3,13,2.67,4,3,1,0,0,27,2.0769,0.5,1.4981,0.4074,10.1124,0.0,0.0,3.3708,13.4831,0.0,0.25,0.3846,0.6364,1.021,3,1,0.0,1,0,0,0,0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2825,0,0,0,0,0,0,0,0,1831.7,1100,0,0,150,825,2075,26950,0.0,1.0509,0.1538,0.2692
1bba357b61411b34b1f8b66bf02416e1,https://cards.theshow.com/mlb25/1bba357b61411b34b1f8b66bf02416e1-baked.webp,Mark Leiter Jr.,Silver,Yankees,NYY,77,RP,33,R,R,210 lbs,"6'0""",False,24,62,80,86,66,68,76,64,99,9,4,6,2,7,2,3,38,11,0,76,52,64,49,40,0,34,0,2,77,2025,643410,2025,2025_1,05/02/2025,74,Silver,Bronze,3,4,9,2,6,7,2,3,94,72,72,56,24,15,15,54,13.0,10,7,1,4,20,170,3.1481,0.2564,1.0769,0.5235,4.8462,13.8462,2.7692,0.6923,6.9231,5.0,0.2727,0.2778,0.3265,0.6043,15,11,1.33,4,2,0,3,2,40,3.6364,1.0,5.2632,0.4,13.5338,13.5338,20.3008,0.0,27.0677,0.6667,0.4444,0.6364,0.75,1.3864,9,9,37,8.67,8,3,0,2,13,115,3.1081,0.3077,1.1534,0.5304,3.1142,13.4948,2.0761,0.0,8.3045,6.5,0.3333,0.2973,0.3235,0.6208,9,10,1.33,4,2,0,2,2,35,3.5,1.0,4.5113,0.4286,13.5338,13.5338,13.5338,0.0,27.0677,1.0,0.5,0.6,0.75,1.35,3,3,12,3.0,3,1,0,0,5,36,3.0,0.3333,1.0,0.5556,3.0,15.0,0.0,0.0,9.0,0.0,0.4286,0.25,0.25,0.5,3,2,0.33,1,0,0,0,0,6,3.0,1.0,3.0303,0.3333,0.0,0.0,0.0,0.0,27.2727,0.0,0.5,0.5,0.5,1.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3225,0,0,0,0,0,0,0,0,1898.6,1925,0,0,250,1050,2050,32650,0.0,1.5669,0.2163,0.3596
69054b3dade80ebd345ca0de53a796fd,https://cards.theshow.com/mlb25/69054b3dade80ebd345ca0de53a796fd-baked.webp,Aaron Nola,Silver,Phillies,PHI,77,SP,31,R,R,200 lbs,"6'2""",False,86,59,65,61,74,55,74,71,84,0,6,0,0,0,55,0,70,25,0,77,66,62,68,38,0,25,0,0,77,2025,605400,2025,2025_1,05/02/2025,79,Silver,Silver,-2,6,0,0,0,0,55,0,62,70,55,69,84,6,6,150,33.33,37,17,6,12,37,444,2.96,0.37,1.4701,0.5473,4.5905,9.991,3.2403,1.6202,9.991,3.0833,0.2897,0.3333,0.4526,0.7859,6,31,4.33,16,4,0,2,8,87,2.8065,1.2308,4.157,0.5862,8.3141,16.6282,4.157,0.0,33.2564,4.0,0.6957,0.5806,0.7931,1.3737,4,4,102,22.33,24,9,2,11,27,302,2.9608,0.3582,1.5674,0.5662,3.6274,10.8822,4.4335,0.8061,9.6731,2.4545,0.3014,0.3431,0.3846,0.7277,4,24,3.33,12,4,0,2,7,67,2.7917,1.2,4.2042,0.6119,10.8108,18.9189,5.4054,0.0,32.4324,3.5,0.7059,0.5833,0.7727,1.356,1,1,24,6.67,3,1,0,1,6,68,2.8333,0.15,0.5997,0.6176,1.3493,8.096,1.3493,0.0,4.048,6.0,0.1667,0.1667,0.2174,0.3841,1,2,0.0,2,1,0,0,0,4,2.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6375,0,0,0,0,0,0,0,0,8113.4,7625,0,0,1025,2625,8700,125800,0.0,1.2633,0.2228,0.3134
5ea53d94923dcb807976f2993f661dd9,https://cards.theshow.com/mlb25/5ea53d94923dcb807976f2993f661dd9-baked.webp,Clay Holmes,Silver,Mets,NYM,77,SP,31,R,R,245 lbs,"6'5""",False,75,89,68,66,57,89,99,66,99,0,0,0,0,0,1,0,59,4,0,77,55,53,37,35,0,29,0,7,77,2025,605280,2025,2025_1,05/02/2025,74,Silver,Bronze,3,0,0,0,0,0,1,0,70,55,92,107,95,7,7,156,35.33,34,9,0,13,38,461,2.9551,0.3208,1.3303,0.5206,2.2927,9.6802,3.3116,0.0,8.6612,2.9231,0.2906,0.3161,0.2826,0.5987,7,29,3.33,15,7,0,2,4,70,2.4138,1.5,5.1051,0.5,18.9189,10.8108,5.4054,0.0,40.5405,2.0,0.625,0.6429,0.8696,1.5125,4,4,87,21.33,18,4,0,4,19,255,2.931,0.2812,1.0314,0.5137,1.6878,8.0169,1.6878,0.0,7.5949,4.75,0.2647,0.2644,0.2716,0.536,4,14,2.0,7,2,0,0,3,32,2.2857,1.1667,3.5,0.5625,9.0,13.5,0.0,0.0,31.5,0.0,0.6364,0.5714,0.9167,1.4881,2,2,43,10.33,12,2,0,0,5,113,2.6279,0.3871,1.1617,0.5133,1.7425,4.3562,0.0,0.0,10.455,0.0,0.3158,0.2791,0.3023,0.5814,2,5,0.67,3,1,0,0,1,13,2.6,1.5,4.4776,0.5385,13.4328,13.4328,0.0,0.0,40.2985,0.0,0.75,0.6,0.8,1.4,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4575,0,0,0,0,0,0,0,0,2523.6,2675,0,0,200,1350,2725,44550,0.0,1.5949,0.2277,0.3681
9cc51c70b7d1ce7a6710af35f27b550f,https://cards.theshow.com/mlb25/9cc51c70b7d1ce7a6710af35f27b550f-baked.webp,Emilio Pagán,Silver,Reds,CIN,77,CP,33,L,R,208 lbs,"6'2""",False,25,90,91,64,73,65,76,62,99,0,0,0,0,0,0,0,63,1,0,73,56,72,52,35,0,25,0,4,77,2025,641941,2025,2025_1,05/02/2025,74,Silver,Bronze,3,0,0,0,0,0,0,0,65,78,61,90,25,16,16,54,15.33,5,5,3,3,17,152,2.8148,0.1087,0.5219,0.5855,2.9354,9.9804,1.7613,1.7613,2.9354,5.6667,0.0588,0.1481,0.2941,0.4422,16,4,0.67,2,1,0,0,0,8,2.0,1.0,2.9851,0.375,13.4328,0.0,0.0,0.0,26.8657,0.0,0.5,0.5,0.75,1.25,10,10,35,10.0,3,3,2,2,14,102,2.9143,0.1,0.5,0.6176,2.7,12.6,1.8,1.8,2.7,7.0,0.0526,0.1429,0.303,0.4459,10,1,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,4,4,15,4.0,1,1,0,2,8,50,3.3333,0.0833,0.75,0.56,2.25,18.0,4.5,0.0,2.25,4.0,0.1429,0.2,0.1538,0.3538,4,1,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4700,0,0,0,0,0,0,0,0,2565.5,1850,0,0,475,900,2675,40500,0.0,1.0719,0.1792,0.2712
298ed20c5b54cebf3c72eafd80b257c0,https://cards.theshow.com/mlb25/298ed20c5b54cebf3c72eafd80b257c0-baked.webp,Michael Wacha,Silver,Royals,KC,77,SP,33,R,R,215 lbs,"6'6""",False,81,95,71,53,66,72,90,73,99,0,0,0,0,0,27,0,99,25,0,54,72,53,70,72,0,25,0,2,77,2025,608379,2025,2025_1,05/02/2025,78,Silver,Silver,-1,0,0,0,0,0,27,0,53,63,75,102,79,7,7,160,36.67,35,8,2,13,29,451,2.8188,0.3182,1.309,0.5144,1.9635,7.1175,3.1906,0.4909,8.5901,2.2308,0.2598,0.3038,0.3472,0.651,7,41,5.0,14,3,0,10,2,142,3.4634,0.9333,4.8,0.4225,5.4,3.6,18.0,0.0,25.2,0.2,0.3784,0.6154,0.8214,1.4368,4,4,97,22.67,22,4,1,5,18,258,2.6598,0.3235,1.191,0.5233,1.588,7.146,1.985,0.397,8.734,3.6,0.2763,0.2842,0.3111,0.5953,4,21,2.33,8,2,0,4,2,70,3.3333,1.1429,5.1502,0.4714,7.7253,7.7253,15.4506,0.0,30.9013,0.5,0.4706,0.6316,0.7333,1.3649,2,2,49,11.67,11,2,1,3,9,130,2.6531,0.3143,1.1997,0.5154,1.5424,6.9409,2.3136,0.7712,8.4833,3.0,0.2564,0.2857,0.3696,0.6553,2,12,1.67,4,0,0,3,1,41,3.4167,0.8,4.1916,0.4146,0.0,5.3892,16.1677,0.0,21.5569,0.3333,0.3636,0.5833,0.7778,1.3611,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6550,0,0,0,0,0,0,0,0,8339.8,6825,0,0,850,3325,7200,127625,0.0,1.2171,0.1985,0.3025
f2dc6abbdca7d5c707b9412e2eaafbc3,https://cards.theshow.com/mlb25/f2dc6abbdca7d5c707b9412e2eaafbc3-baked.webp,Merrill Kelly,Silver,Diamondbacks,ARI,76,SP,36,R,R,202 lbs,"6'2""",False,82,75,79,55,59,61,81,66,92,0,0,0,0,0,40,0,83,22,0,65,53,48,43,33,0,39,0,10,76,2025,518876,2025,2025_1,05/02/2025,76,Silver,Silver,0,0,0,0,0,0,40,0,51,60,59,70,79,7,7,154,37.0,28,17,5,12,27,431,2.7987,0.2523,1.0811,0.5313,4.1351,6.5676,2.9189,1.2162,6.8108,2.25,0.1917,0.2697,0.3669,0.6366,7,25,3.0,11,6,0,4,1,72,2.88,1.2222,5.0,0.4306,18.0,3.0,12.0,0.0,33.0,0.25,0.4783,0.625,0.95,1.575,4,4,84,22.67,13,5,2,3,20,242,2.881,0.1912,0.7058,0.5496,1.985,7.94,1.191,0.794,5.161,6.6667,0.1774,0.1905,0.2593,0.4498,4,10,1.67,3,2,0,2,1,35,3.5,0.6,2.994,0.4286,10.7784,5.3892,10.7784,0.0,16.1677,0.5,0.3333,0.5,0.625,1.125,2,2,42,11.0,8,3,2,1,6,106,2.5238,0.2424,0.8182,0.566,2.4545,4.9091,0.8182,1.6364,6.5455,6.0,0.1765,0.2143,0.3659,0.5802,2,3,0.67,1,1,0,0,0,7,2.3333,0.5,1.4925,0.4286,13.4328,0.0,0.0,0.0,13.4328,0.0,0.3333,0.3333,0.6667,1.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3425,0,0,0,0,0,0,0,0,4424.3,3775,0,0,550,1750,3725,65425,0.0,1.2488,0.2094,0.3135
d737826839d79e887a7cd1b5c143b576,https://cards.theshow.com/mlb25/d737826839d79e887a7cd1b5c143b576-baked.webp,Mitch Keller,Silver,Pirates,PIT,76,SP,28,R,R,212 lbs,"6'3""",False,84,61,64,52,72,72,88,66,98,3,0,0,0,4,19,0,66,4,0,78,42,79,38,30,0,44,0,7,76,2025,656605,2025,2025_1,05/02/2025,76,Silver,Silver,0,0,3,0,0,4,19,0,48,71,80,72,82,7,7,173,38.33,41,17,3,12,29,480,2.7746,0.3565,1.3827,0.5437,3.9917,6.8093,2.8176,0.7044,9.6269,2.4167,0.2714,0.3314,0.3782,0.7096,7,38,4.33,20,8,0,3,6,104,2.7368,1.5385,5.3118,0.5481,16.6282,12.4711,6.2356,0.0,41.5704,2.0,0.6452,0.6486,0.8788,1.5274,4,4,98,21.67,24,11,3,6,15,267,2.7245,0.3692,1.3844,0.5543,4.5685,6.2298,2.4919,1.246,9.9677,2.5,0.2658,0.3299,0.4382,0.7681,4,21,3.0,11,2,0,0,3,49,2.3333,1.2222,3.6667,0.6735,6.0,9.0,0.0,0.0,33.0,0.0,0.6471,0.55,0.85,1.4,2,2,49,10.67,13,6,1,2,9,120,2.449,0.4062,1.4058,0.6,5.0609,7.5914,1.687,0.8435,10.9653,4.5,0.3158,0.3333,0.4889,0.8222,2,13,1.67,7,2,0,0,3,35,2.6923,1.4,4.1916,0.7143,10.7784,16.1677,0.0,0.0,37.7246,0.0,0.7778,0.5833,1.0833,1.6666,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3275,0,0,0,0,0,0,0,0,4398.6,4750,0,0,375,1550,3675,67625,0.0,1.4323,0.249,0.346
0ce89c036f00ea18143e1e72d75e28ee,https://cards.theshow.com/mlb25/0ce89c036f00ea18143e1e72d75e28ee-baked.webp,Tony Santillan,Silver,Reds,CIN,76,RP,27,R,R,285 lbs,"6'3""",False,25,84,87,69,58,56,90,57,97,0,1,0,0,4,0,0,29,0,0,70,31,35,28,23,0,31,0,5,76,2025,663574,2025,2025_1,05/02/2025,72,Silver,Bronze,4,1,0,0,0,4,0,0,61,67,59,96,25,16,16,61,15.33,11,5,2,4,12,161,2.6393,0.2391,0.9785,0.5031,2.9354,7.045,2.3483,1.1742,6.4579,3.0,0.1915,0.2459,0.3509,0.5968,16,10,1.33,4,3,0,2,0,25,2.5,1.0,4.5113,0.28,20.3008,0.0,13.5338,0.0,27.0677,0.0,0.4,0.6,0.875,1.475,9,9,35,8.33,8,2,1,2,5,97,2.7714,0.32,1.2005,0.4742,2.1609,5.4022,2.1609,1.0804,8.6435,2.5,0.2414,0.2857,0.3939,0.6796,9,8,1.0,3,1,0,2,0,24,3.0,1.0,5.0,0.2917,9.0,0.0,18.0,0.0,27.0,0.0,0.375,0.625,0.8333,1.4583,3,3,12,2.67,4,1,1,0,2,36,3.0,0.5,1.4981,0.5,3.3708,6.7416,0.0,3.3708,13.4831,0.0,0.3333,0.3333,0.5833,0.9166,3,1,0.0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,833.1,475,0,0,100,375,1075,14025,0.0,1.0203,0.1397,0.2721
2d91f0301657e8072a9b36dc297df7c2,https://cards.theshow.com/mlb25/2d91f0301657e8072a9b36dc297df7c2-baked.webp,Zac Gallen,Silver,Diamondbacks,ARI,76,SP,29,R,R,189 lbs,"6'2""",False,83,80,69,63,63,67,71,70,76,11,7,0,0,0,12,6,85,9,0,87,44,75,56,53,0,43,0,10,76,2025,668678,2025,2025_1,05/02/2025,78,Silver,Silver,-2,7,11,0,0,0,12,6,64,56,63,73,80,7,7,166,37.67,32,21,6,18,43,528,3.1807,0.2832,1.3273,0.4962,5.0173,10.2734,4.3005,1.4335,7.6453,2.3889,0.2261,0.311,0.4069,0.7179,7,28,3.67,11,7,0,5,4,84,3.0,1.0,4.3597,0.4048,17.1662,9.8093,12.2616,0.0,26.9755,0.8,0.4583,0.6071,0.9091,1.5162,4,4,97,22.67,18,12,4,10,24,297,3.0619,0.2647,1.2351,0.5185,4.764,9.528,3.97,1.588,7.146,2.4,0.2029,0.299,0.407,0.706,4,15,2.0,6,4,0,2,3,41,2.7333,1.0,4.0,0.4634,18.0,13.5,9.0,0.0,27.0,1.5,0.5,0.6,0.9167,1.5167,2,2,44,11.0,6,4,1,5,14,150,3.4091,0.1818,1.0,0.54,3.2727,11.4545,4.0909,0.8182,4.9091,2.8,0.1724,0.25,0.2821,0.5321,2,4,0.33,2,2,0,1,1,15,3.75,2.0,9.0909,0.5333,54.5455,27.2727,27.2727,0.0,54.5455,1.0,0.6667,0.75,1.3333,2.0833,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3300,0,0,0,0,0,0,0,0,4089.8,2850,0,0,400,1775,4975,65700,0.0,1.1309,0.1719,0.2911
cce4c4d7b34f965073ad5c8e70e090a1,https://cards.theshow.com/mlb25/cce4c4d7b34f965073ad5c8e70e090a1-baked.webp,Justin Martinez,Silver,Diamondbacks,ARI,76,CP,23,R,R,180 lbs,"6'3""",False,26,91,91,78,43,94,99,72,76,14,9,19,8,18,9,14,30,17,0,65,37,60,40,39,0,37,8,5,76,2025,679885,2025,2025_1,05/02/2025,72,Silver,Bronze,4,9,14,8,19,18,9,14,77,49,103,104,26,12,12,42,9.33,5,3,1,6,11,134,3.1905,0.1786,1.179,0.5,2.8939,10.6109,5.7878,0.9646,4.8232,1.8333,0.1379,0.3171,0.2727,0.5898,12,7,0.67,2,1,0,3,0,24,3.4286,1.0,7.4627,0.4167,13.4328,0.0,40.2985,0.0,26.8657,0.0,0.2857,0.7143,0.75,1.4643,7,7,24,5.0,2,3,1,6,4,79,3.2917,0.1333,1.6,0.443,5.4,7.2,10.8,1.8,3.6,0.6667,0.0526,0.375,0.3529,0.7279,7,6,0.67,1,1,0,3,0,22,3.6667,0.5,5.9701,0.3636,13.4328,0.0,40.2985,0.0,13.4328,0.0,0.1667,0.6667,0.6667,1.3334,3,3,13,1.67,2,2,1,5,0,40,3.0769,0.4,4.1916,0.375,10.7784,0.0,26.9461,5.3892,10.7784,0.0,0.0833,0.6154,0.8571,1.4725,3,6,0.67,1,1,0,3,0,22,3.6667,0.5,5.9701,0.3636,13.4328,0.0,40.2985,0.0,13.4328,0.0,0.1667,0.6667,0.6667,1.3334,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1100,0,0,0,0,0,0,0,0,691.2,575,0,0,50,500,1000,12675,0.0,1.5553,0.1811,0.3622
