uuid,type,img,name,rarity,team,team_short_name,ovr,series,series_texture_name,series_year,display_position,display_secondary_positions,jersey_number,age,bat_hand,throw_hand,weight,height,born,is_hitter,stamina,pitching_clutch,hits_per_bf,k_per_bf,bb_per_bf,hr_per_bf,pitch_velocity,pitch_control,pitch_movement,contact_left,contact_right,power_left,power_right,plate_vision,plate_discipline,batting_clutch,bunting_ability,drag_bunting_ability,hitting_durability,fielding_durability,fielding_ability,arm_strength,arm_accuracy,reaction_time,blocking,speed,baserunning_ability,baserunning_aggression,hit_rank_image,fielding_rank_image,pitches,quirks,is_sellable
bbf96de4c6f2f00573a56c0bec2a1cbb,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbmROIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--8fb3f2156f25953d0573fe03fda1fe661c26dd59/fd21bc84d6cdebec69a88871e245bf5d..png,Aristides Aquino,Bronze,Reds,CIN,72,Live,,2017,LF,"CF, RF",44,26,R,R,220 lbs,"6'4""",Dominican Republic,True,0,0,0,0,0,0,0,10,10,59,44,80,78,20,85,57,37,25,77,0,61,94,44,62,0,64,12,34,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWRkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f0cddd7566f462a95018a10a9173945fd8300839/shield-bronze.png,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWRkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f0cddd7566f462a95018a10a9173945fd8300839/shield-bronze.png,[],"[{'name': 'Bomber', 'description': 'Excels at hitting home runs', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa2hkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--85485ab056d57a1729d0f59cbc9faf02bada5a82/GPerk_Bomber.jpg'}, {'name': 'Walker', 'description': 'Excels at drawing walks and check swinging', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa3RkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a773bb229eba58e073edc7715e57f7a4a5fe20fd/GPerk_Walker.jpg'}, {'name': 'Cannon', 'description': 'Has an extremely strong throwing arm', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbGxsIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--94fa8ec343ed267683362efa053f46b833aec009/GPerk_Cannon.jpg'}]",True
e069ba4cfea772a926e1043a88440ffc,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaTFvIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--4c5abae114ca8164f3b1ae89d73cb48c27b958be/1be16040d9d722fc3f22b9ff9abbc593.jpg,Aroldis Chapman,Gold,Yankees,NYY,83,Live,,2017,CP,,54,33,L,L,218 lbs,"6'4""",Cuba,False,24,105,101,109,28,50,99,59,90,0,0,0,0,0,0,0,64,0,0,74,33,99,50,44,0,25,0,0,,,"[{'name': '4-Seam Fastball', 'speed': 99, 'control': 65, 'movement': 84}, {'name': 'Slider', 'speed': 85, 'control': 65, 'movement': 90}, {'name': 'Sinker', 'speed': 95, 'control': 65, 'movement': 58}, {'name': 'Splitter', 'speed': 91, 'control': 42, 'movement': 79}]","[{'name': 'Pressure Cooker', 'description': 'Performs better when there are runners on base', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaUZkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--028c11d89cfc42ec145e27e353c7b97f6a42d042/GPerk_PressureCooker.jpg'}, {'name': 'Cannon', 'description': 'Has an extremely strong throwing arm', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbGxsIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--94fa8ec343ed267683362efa053f46b833aec009/GPerk_Cannon.jpg'}, {'name': 'Stingy', 'description': 'Excels at limiting base hits', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa1ZkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--eb6af75570318901220b6712f87b39697dd00733/GPerk_Stingy.jpg'}, {'name': 'Untouchable', 'description': 'Excels at striking hitters out', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa3BkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--82fdb6b7bc73f5986934389553c2f15dcb9af10a/GPerk_Untouchable.jpg'}, {'name': 'Outlier I', 'description': 'Primary pitch exceeds max velocity limit', 'img': ''}]",True
2381681e4f2c2fa35663f58ed908104d,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdHhxIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0308af5813b05bae3bf9c1ff65ae22665971d3cf/ac90e94059b29f25df08e721b8b0a6d2.jpg,Asdrubal Cabrera,Bronze,Reds,CIN,70,Live,,2017,3B,"1B, 2B, SS",3,35,S,R,235 lbs,"6'0""",Venezuela,True,0,0,0,0,0,0,0,10,10,78,47,48,53,60,75,63,37,37,80,0,74,63,60,82,0,14,6,20,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWRkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f0cddd7566f462a95018a10a9173945fd8300839/shield-bronze.png,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWRkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f0cddd7566f462a95018a10a9173945fd8300839/shield-bronze.png,[],"[{'name': 'Situational Hitter', 'description': 'Excels at driving in a runner from third with less than two outs', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc0puIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--21cc7b4fc000e8577b1c683f21c39ca865e18334/GPerk_SituationalHitter.jpg'}]",True
4c5cf20bae278bf673d8c608aef49c76,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcE5GIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--356860bd47a8fb59b54e0398ffbe194820025537/aa4fc459d58f87e593921f32b9c277a4..png,Ashton Goudeau,Common,Rockies,COL,64,Live,,2017,SP,,75,27,R,R,210 lbs,"6'6""",Arkansas,False,78,41,52,54,44,49,75,52,74,2,1,0,0,1,15,1,12,0,0,53,45,73,68,43,0,7,2,1,,,"[{'name': '4-Seam Fastball', 'speed': 94, 'control': 61, 'movement': 74}, {'name': 'Curveball', 'speed': 77, 'control': 48, 'movement': 56}, {'name': 'Changeup', 'speed': 85, 'control': 46, 'movement': 67}, {'name': '2-Seam Fastball', 'speed': 92, 'control': 54, 'movement': 54}]",[],True
4b6424d40c97d82d476d0b30522253c0,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcU5JIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a69b9c49e6e3e833404159d3dfbc96a70d68febd/5799e2c2e45faf52cadcd2fce23bb0e2..png,Austin Adams,Silver,Padres,SD,76,Live,,2017,RP,,54,29,R,R,220 lbs,"6'3""",Florida,False,24,76,103,96,24,82,75,50,79,0,0,0,0,0,0,0,63,0,0,24,55,64,53,43,0,25,0,7,,,"[{'name': 'Slider', 'speed': 87, 'control': 50, 'movement': 79}, {'name': '4-Seam Fastball', 'speed': 93, 'control': 59, 'movement': 56}, {'name': '2-Seam Fastball', 'speed': 92, 'control': 43, 'movement': 44}]","[{'name': 'Stingy', 'description': 'Excels at limiting base hits', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa1ZkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--eb6af75570318901220b6712f87b39697dd00733/GPerk_Stingy.jpg'}, {'name': 'Untouchable', 'description': 'Excels at striking hitters out', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa3BkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--82fdb6b7bc73f5986934389553c2f15dcb9af10a/GPerk_Untouchable.jpg'}, {'name': 'Grounded', 'description': 'Excels at limiting home runs', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBak5kIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b7a2c5c1dc06e4afd99f4b098fa9471814490c0b/GPerk_Grounded.jpg'}]",True
8ab9523c37d8f410f7f35e270ce14369,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdFJUIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--640a505b0845c1e235116ee13b6ecab9d0e75819/d3a077c497463648c2e7b25c48cb61ac..png,Austin Barnes,Bronze,Dodgers,LAD,74,Live,,2017,C,2B,15,31,R,R,187 lbs,"5'10""",California,True,0,0,0,0,0,0,0,10,10,44,53,56,44,54,80,40,36,36,61,0,98,54,66,99,66,44,18,12,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVJkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--feb62b9dfef9d1700365592f6402b85f55096084/shield-common.png,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVZkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--307f7fd7c963baa601bfeb379eea9bf5d7a6f72c/shield-gold.png,[],"[{'name': 'Softhands', 'description': 'Excels at fielding the ball cleanly', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBazVkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b49b6dbe1a0afe0dc56092b1dc8a8793de251e08/GPerk_Softhands.jpg'}, {'name': 'Quick Reflexes', 'description': 'Reacts quickly to the ball when fielding', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBakpkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--54298dd77603267aa3a7724022ebd41cd99031cb/GPerk_QuickReflexes.jpg'}]",True
dfbbd56dd734236492ffc79f2c16b106,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbUJLIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2f91feced0686d0462807fe94a8ddcc45e053026/77c4bb1172279b9fa097a001a7c0fe87..png,Austin Davis,Common,Red Sox,BOS,63,Live,,2017,RP,,65,26,L,L,235 lbs,"6'4""",Arizona,False,26,57,51,64,57,58,70,54,91,0,0,0,0,0,0,0,60,1,0,75,36,54,38,45,0,38,0,7,,,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 59, 'movement': 91}, {'name': 'Changeup', 'speed': 85, 'control': 58, 'movement': 90}, {'name': 'Curveball', 'speed': 80, 'control': 54, 'movement': 59}, {'name': 'Slider', 'speed': 84, 'control': 45, 'movement': 58}]",[],True
bb0975dd4c51e80f5a597fff07ba83bb,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaGRLIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3997c44e34b7672b3659144dbcbaef87dab84ba0/391bf1398886d01ba4544a2b0d152511..png,Austin Dean,Common,Cardinals,STL,63,Live,,2017,LF,"CF, RF",0,27,R,R,215 lbs,"6'0""",Texas,True,0,0,0,0,0,0,0,10,10,39,45,41,47,53,43,43,49,25,78,0,52,49,90,53,0,61,1,24,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVJkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--feb62b9dfef9d1700365592f6402b85f55096084/shield-common.png,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWRkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f0cddd7566f462a95018a10a9173945fd8300839/shield-bronze.png,[],"[{'name': 'Sniper', 'description': 'Has an extremely accurate throwing arm', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBanBkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3f78b972eaa6881a721b2e244fa04ccfcc2c0854/GPerk_Sniper.jpg'}]",True
ed1f42da2c5662307df13fe5648b05bf,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcDFUIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f1ce65d6f4e25411b15d989247636e6abb2662da/9d35377120c4c1f8ce6f454ad86ccf52..png,Austin Gomber,Silver,Rockies,COL,77,Live,,2017,SP,,26,27,L,L,220 lbs,"6'5""",Florida,False,77,59,83,59,63,60,65,58,70,9,6,0,0,21,2,12,43,8,0,76,50,55,51,55,0,39,8,6,,,"[{'name': '4-Seam Fastball', 'speed': 92, 'control': 74, 'movement': 33}, {'name': 'Knuckle-curve', 'speed': 78, 'control': 40, 'movement': 70}, {'name': 'Slider', 'speed': 89, 'control': 54, 'movement': 48}, {'name': 'Changeup', 'speed': 82, 'control': 65, 'movement': 40}]","[{'name': 'Stingy', 'description': 'Excels at limiting base hits', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa1ZkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--eb6af75570318901220b6712f87b39697dd00733/GPerk_Stingy.jpg'}]",True
50907a3f9889b7ea9ce755f67a05fb37,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbXRKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--8e809b4a0a333a8cb7a83a5ae4d41bc7db1a283c/123a330d3435c89b9ea1ee329c5bde23..png,Austin Hays,Gold,Orioles,BAL,81,Live,,2017,LF,"CF, RF",21,25,R,R,205 lbs,"6'0""",Florida,True,0,0,0,0,0,0,0,10,10,85,42,72,60,69,40,92,52,34,78,0,84,73,79,88,0,65,27,24,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVpkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b0b3720e4f3e655ca052374dfd4316af5051b72c/shield-silver.png,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWhkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a01322789652b43c56600bda21e09dd580d65311/shield-diamond.png,[],"[{'name': 'Pressure Cooker', 'description': 'Performs better when there are runners on base', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaUZkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--028c11d89cfc42ec145e27e353c7b97f6a42d042/GPerk_PressureCooker.jpg'}, {'name': 'Quick Reflexes', 'description': 'Reacts quickly to the ball when fielding', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBakpkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--54298dd77603267aa3a7724022ebd41cd99031cb/GPerk_QuickReflexes.jpg'}]",True
f87153f5ba67f0dfc90e9e562afc430e,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBazVxIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--993cc3bdd9707ecf1d89fbdaa0c3239d80e908db/e0388bdba17b9c097d7a5c617f0efd34.jpg,Austin Hedges,Bronze,Indians,CLE,72,Live,,2017,C,,17,28,R,R,223 lbs,"6'1""",California,True,0,0,0,0,0,0,0,10,10,24,30,60,57,35,40,54,39,32,62,0,92,71,76,99,76,3,13,0,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVJkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--feb62b9dfef9d1700365592f6402b85f55096084/shield-common.png,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWhkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a01322789652b43c56600bda21e09dd580d65311/shield-diamond.png,[],"[{'name': 'Softhands', 'description': 'Excels at fielding the ball cleanly', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBazVkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b49b6dbe1a0afe0dc56092b1dc8a8793de251e08/GPerk_Softhands.jpg'}, {'name': 'Quick Reflexes', 'description': 'Reacts quickly to the ball when fielding', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBakpkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--54298dd77603267aa3a7724022ebd41cd99031cb/GPerk_QuickReflexes.jpg'}, {'name': 'Catcher Pop Time', 'description': 'Excels at throwing out base stealers', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZzVxIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9c90f593209d64d6daba888a0ac87ec4831df743/GPerk_PopTime.jpg'}]",True
bf6d02a952759582c95741bbc2f95eff,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ3BGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--119448c377c959d7b1b49587d022a8c9fcbeee70/71f2f007ba76ce9a6d4465bd1c5c7c44..png,Austin Meadows,Silver,Rays,TB,78,Live,,2017,LF,"CF, RF",17,25,L,L,225 lbs,"6'3""",Georgia,True,0,0,0,0,0,0,0,10,10,38,69,42,100,60,78,84,35,25,84,0,67,45,56,71,0,56,28,27,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWRkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f0cddd7566f462a95018a10a9173945fd8300839/shield-bronze.png,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVJkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--feb62b9dfef9d1700365592f6402b85f55096084/shield-common.png,[],"[{'name': 'Platoon', 'description': 'Excels at batting versus one handedness only', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBajlkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f957649a3563774fb70dbb6ff9a6b2a2abd1d08f/GPerk_Platoon.jpg'}]",True
ccf12a05a73d0c53d2bd40074f4a2fcc,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdUpWIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2be6644d06aac03379c249ae99e1ec3abd89dddc/f9bc49c49a7a1cca1276e92aa99b502d..png,Austin Nola,Silver,Padres,SD,79,Live,,2017,C,"1B, 2B, 3B, LF",22,31,R,R,197 lbs,"6'0""",Louisiana,True,0,0,0,0,0,0,0,10,10,100,43,35,45,94,55,115,46,25,75,0,72,64,70,77,70,38,2,15,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWRkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f0cddd7566f462a95018a10a9173945fd8300839/shield-bronze.png,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVpkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b0b3720e4f3e655ca052374dfd4316af5051b72c/shield-silver.png,[],"[{'name': '20 Vision', 'description': 'Rarely misses the ball when swinging', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa05kIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--20333d112e6474fbd448408098ad60b865c467b6/GPerk_20Vision.jpg'}, {'name': 'Pressure Cooker', 'description': 'Performs better when there are runners on base', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaUZkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--028c11d89cfc42ec145e27e353c7b97f6a42d042/GPerk_PressureCooker.jpg'}, {'name': 'Platoon', 'description': 'Excels at batting versus one handedness only', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBajlkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f957649a3563774fb70dbb6ff9a6b2a2abd1d08f/GPerk_Platoon.jpg'}, {'name': 'Breaking Ball Hitter', 'description': 'Excels at hitting breaking balls', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaUpkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b9a1dd3669459f0bd20075fc1fa5c95cbe0b85f5/GPerk_BreakingBallHitter.jpg'}]",True
1f4f50aed8735cf3eacefe03177d8a5a,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcnBiIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6caadd5077e86226c47d0caa61e6692cb427b2f9/4836b34500f78b141b3c0de28a376641..png,Austin Riley,Gold,Braves,ATL,81,Live,,2017,3B,"1B, LF",27,23,R,R,240 lbs,"6'3""",Tennessee,True,0,0,0,0,0,0,0,10,10,84,90,47,95,55,60,90,36,25,74,0,60,79,60,55,0,59,0,18,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVZkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--307f7fd7c963baa601bfeb379eea9bf5d7a6f72c/shield-gold.png,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWRkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f0cddd7566f462a95018a10a9173945fd8300839/shield-bronze.png,[],"[{'name': 'Hitting Machine', 'description': 'Excels at getting base hits', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaVJkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--fd919f38de577fbd4932fdaf88c4a77f7be6d253/GPerk_HittingMachine.jpg'}, {'name': 'Pressure Cooker', 'description': 'Performs better when there are runners on base', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaUZkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--028c11d89cfc42ec145e27e353c7b97f6a42d042/GPerk_PressureCooker.jpg'}, {'name': 'Breaking Ball Hitter', 'description': 'Excels at hitting breaking balls', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaUpkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b9a1dd3669459f0bd20075fc1fa5c95cbe0b85f5/GPerk_BreakingBallHitter.jpg'}]",True
