uuid,type,img,baked_img,sc_baked_img,name,short_description,rarity,team,team_short_name,ovr,series,series_texture_name,series_year,display_position,display_secondary_positions,jersey_number,age,bat_hand,throw_hand,weight,height,born,is_hitter,stamina,pitching_clutch,hits_per_bf,k_per_bf,bb_per_bf,hr_per_bf,pitch_velocity,pitch_control,pitch_movement,contact_left,contact_right,power_left,power_right,plate_vision,plate_discipline,batting_clutch,bunting_ability,drag_bunting_ability,hitting_durability,fielding_durability,fielding_ability,arm_strength,arm_accuracy,reaction_time,blocking,speed,baserunning_ability,baserunning_aggression,hit_rank_image,fielding_rank_image,pitches,quirks,is_sellable,has_augment,augment_text,augment_end_date,has_matchup,stars,trend,new_rank,has_rank_change,event,set_name,is_live_set,ui_anim_index,locations
4aaf958684327e6687135d41687a6581,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTXRxdWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--cef5415744d188dc24322bccf6964e261a522a67/eb639147f961b8bd9c48211010fb3ce9.png,https://cards.theshow.com/mlb25/4aaf958684327e6687135d41687a6581-baked.webp,,Griffin Jax,,Silver,Twins,MIN,79,Live,,2017,RP,,22,30,R,R,195 lbs,"6'2""",Colorado,False,24,95,67,80,79,80,99,78,95,0,0,0,0,0,0,0,25,5,0,80,40,65,50,34,0,45,0,0,,,"[{'name': 'Fastball Running', 'speed': 97, 'control': 93, 'movement': 72}, {'name': '4-Seam Fastball', 'speed': 97, 'control': 95, 'movement': 81}, {'name': 'Circle Change', 'speed': 88, 'control': 71, 'movement': 78}, {'name': 'Sinker', 'speed': 95, 'control': 67, 'movement': 61}, {'name': '12-6 Curve', 'speed': 84, 'control': 68, 'movement': 95}]","[{'name': 'Homebody', 'description': 'Performs better when playing at home', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSkhsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a5e6beac901e9b4891ceb7d9d53f25ac11157bd2/GPerk_Homebody.webp'}, {'name': 'Stopper', 'description': 'Performs better when team is behind', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCS3psMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--027c493a6032389638e2cab0b6ab3bfb311a9865/GPerk_Stopper.webp'}, {'name': 'Night Player', 'description': 'Performs better when playing night games', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSmJsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--7f9bdfe4398663d5983c5ed896970ad86ade5539/GPerk_NightPlayer.webp'}]",True,False,,,True,5.0,1,83,True,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
cf1f758ac1bfde514ece74a2bcd9c318,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCREFkdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--2fd4c08e0f81b9c475ea9101861caf128767a75b/05acf55fcfa6ba25739f4f3338337d06.webp,https://cards.theshow.com/mlb25/cf1f758ac1bfde514ece74a2bcd9c318-baked.webp,,Gunnar Henderson,,Diamond,Orioles,BAL,85,Live,,2017,SS,3B,2,23,L,R,220 lbs,"6'3""",Alabama,True,0,0,0,0,0,0,0,10,10,60,90,64,83,60,68,67,38,34,97,0,70,88,61,67,0,81,51,57,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRXJXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--82b95590f84494d1131cdad3c9db96f328c82ffd/shield-gold.webp,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRXZXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f2b079b7c700ec13af7acdcb05f57e87ce15ac20/shield-silver.webp,[],"[{'name': 'Homebody', 'description': 'Performs better when playing at home', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSkhsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a5e6beac901e9b4891ceb7d9d53f25ac11157bd2/GPerk_Homebody.webp'}, {'name': 'Breaking Ball Hitter', 'description': 'Excels at hitting breaking balls', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSVRsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4bfe3897e48f9f7efdbff390b252d8137d49a377/GPerk_BreakingBallHitter.webp'}, {'name': 'Unfazed', 'description': 'Excels at hitting with 2 strikes', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTERsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--08026825813f99b741a9a5cd8d623126ecfb7c75/GPerk_Unfazed.webp'}, {'name': 'Fighter', 'description': 'Performs better in the 9th inning or later', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSTNsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ca1a079c4934395f8c879249ea52538a348351f0/GPerk_Fighter.webp'}, {'name': 'Bad Ball Hitter', 'description': 'Excels at hitting balls out of the strike zone', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSUhsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--0e61a3944bb0e602d7c4c18f2290a92da9b36190/GPerk_BadballHitter.webp'}, {'name': 'Situational Hitter', 'description': 'Excels at driving in a runner from third with less than 2 outs', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCS2ZsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--286bf140f5e55d0081ef26153895bc68f0dacdec/GPerk_SituationalHitter.webp'}, {'name': 'Day Player', 'description': 'Performs better when playing day games', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSXJsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--3dab371006b6bf547335965ac68bfab8cf404c7f/GPerk_DayPlayer.webp'}, {'name': 'Table Setter', 'description': 'Performs better when no runners are on', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSzNsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--30564cc2bc5456f9414e7b836477c7aa1ecc875b/GPerk_TableSetter.webp'}]",True,False,,,True,5.0,1,87,True,False,CORE,True,1,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK', 'DIAMOND QUEST']"
43fca2ba1767b870e183646de3ed607c,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSDlxdWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--0e50991d787e3e316a06832bb3459e04a1c8a34b/c68471e914272fb8d5a6326d80e4d31a.png,https://cards.theshow.com/mlb25/43fca2ba1767b870e183646de3ed607c-baked.webp,,Gunnar Hoglund,,Common,Athletics,OAK,61,Live,,2017,SP,,79,25,L,R,220 lbs,"6'4""",Florida,False,74,45,48,50,45,49,64,54,59,7,11,4,8,12,10,6,36,8,0,64,44,54,49,52,0,38,5,4,,,"[{'name': '4-Seam Fastball', 'speed': 92, 'control': 58, 'movement': 54}, {'name': 'Slider', 'speed': 85, 'control': 53, 'movement': 54}, {'name': 'Changeup', 'speed': 81, 'control': 48, 'movement': 49}, {'name': 'Fastball Running', 'speed': 92, 'control': 57, 'movement': 59}]",[],True,False,,,True,3.0,1,69,True,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
37b0afdb731d09972fe664f9e663596b,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQkdOdWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f017b383b99e14bee280296e60d00537b7ef4e70/c52859a54b476450c32d77b555109851.png,https://cards.theshow.com/mlb25/37b0afdb731d09972fe664f9e663596b-baked.webp,,Gus Varland,,Common,White Sox,CWS,55,Live,,2017,RP,,37,28,L,R,213 lbs,"6'1""",Minnesota,False,26,48,41,57,45,71,80,56,77,0,0,0,0,0,0,0,30,10,0,65,35,40,50,35,0,25,9,8,,,"[{'name': '4-Seam Fastball', 'speed': 95, 'control': 76, 'movement': 77}, {'name': 'Slider', 'speed': 89, 'control': 48, 'movement': 72}, {'name': 'Circle Change', 'speed': 88, 'control': 45, 'movement': 45}]",[],True,False,,,False,,,55,False,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
efaeb9801846ca2d791da2aa5c2c1add,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCR0pvdWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--5cb86443cf465771d6cdaa4f0daf9354e659306e/d1f511711e57c897fd5ebbe091d31356.png,https://cards.theshow.com/mlb25/efaeb9801846ca2d791da2aa5c2c1add-baked.webp,,Gustavo Campero,,Common,Angels,LAA,63,Live,,2017,C,"LF, RF",51,27,S,R,183 lbs,"5'6""",Colombia,True,0,0,0,0,0,0,0,10,10,44,46,37,35,41,29,34,31,24,70,0,60,65,65,59,74,71,62,69,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWpXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d3db1dc8d116c4468b341d830c16e4999699f291/shield-common.webp,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWZXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--bac2cd0baa8ed3fe0a755d6415f4b8175b174364/shield-bronze.webp,[],[],True,False,,,True,2.0,3,63,False,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
797f44c8ebd2b97abd9eb2719241dbda,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQVpydWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f2e3c2fe9a66de776563d71d95ca27b992d9226b/34cc6c91a41389379c8ed6c2882fbfa6.png,https://cards.theshow.com/mlb25/797f44c8ebd2b97abd9eb2719241dbda-baked.webp,,Ha-Seong Kim,,Silver,Rays,TB,79,Live,,2017,SS,"2B, 3B",7,29,R,R,168 lbs,"5'9""",South Korea,True,0,0,0,0,0,0,0,10,10,66,52,58,50,70,84,59,48,42,91,0,85,77,74,75,0,70,73,83,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWZXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--bac2cd0baa8ed3fe0a755d6415f4b8175b174364/shield-bronze.webp,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRXJXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--82b95590f84494d1131cdad3c9db96f328c82ffd/shield-gold.webp,[],[],True,False,,,False,,,79,False,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
64f47fe8d34f31e5557639f048da041c,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSzludWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--eb67dbccf33f523101f544af3c9aa3805ce9d942/962ac7e61f3a5a080dbb61a531ef6248.png,https://cards.theshow.com/mlb25/64f47fe8d34f31e5557639f048da041c-baked.webp,,Harrison Bader,,Silver,Twins,MIN,79,Live,,2017,CF,"LF, RF",12,30,R,R,210 lbs,"6'0""",New York,True,0,0,0,0,0,0,0,10,10,47,66,53,60,64,52,71,43,40,63,0,89,86,70,79,0,69,62,79,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWZXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--bac2cd0baa8ed3fe0a755d6415f4b8175b174364/shield-bronze.webp,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRW5XdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--550382628b9a33d51b766925c33a05f87bf06a70/shield-diamond.webp,[],[],True,False,,,True,3.0,1,80,True,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
22864fac2306233b2e535b61f1ee93b6,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ3RIdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4f4799592f6558cd616d0d2c154c36823f3a9e19/65204c7f37ea2dc86fb10180ce87166c.webp,https://cards.theshow.com/mlb25/22864fac2306233b2e535b61f1ee93b6-baked.webp,,Hayden Birdsong,,Bronze,Giants,SF,72,Live,,2017,RP,,60,23,R,R,215 lbs,"6'4""",Illinois,False,40,90,82,72,46,56,82,66,90,8,7,5,4,5,6,6,23,3,0,82,56,55,54,49,0,45,6,2,,,"[{'name': '4-Seam Fastball', 'speed': 96, 'control': 78, 'movement': 75}, {'name': '12-6 Curve', 'speed': 80, 'control': 75, 'movement': 81}, {'name': 'Circle Change', 'speed': 88, 'control': 47, 'movement': 90}, {'name': 'Slider', 'speed': 86, 'control': 65, 'movement': 62}]","[{'name': 'Pick Off Artist', 'description': 'Has an extremely effective pickoff move', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSnZsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--cc184e29d8389f2a3baec6086022d0b33cc9674c/GPerk_PickoffArtist.webp'}]",True,False,,,True,1.0,2,68,True,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
a95ec9d88289a46cebbbd9d215010dea,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTlg2enl3PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ec02c9fa0e6657b93940d00c21d2c3dc33388b2b/33ecfc32539a3b9a196c4210836930f3.png,https://cards.theshow.com/mlb25/a95ec9d88289a46cebbbd9d215010dea-baked.webp,,Hayden Senger,,Common,Mets,NYM,64,Live,,2017,C,1B,30,27,R,R,210 lbs,"6'0""",Ohio,True,0,0,0,0,0,0,0,10,10,45,40,36,31,45,26,30,21,16,78,0,76,75,70,55,72,55,16,12,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWpXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d3db1dc8d116c4468b341d830c16e4999699f291/shield-common.webp,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWZXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--bac2cd0baa8ed3fe0a755d6415f4b8175b174364/shield-bronze.webp,[],[],True,False,,,False,,,64,False,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
6768ad2f2889683e5d95690305d65071,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCR09OdWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--69e599cba4d65dde326ff93f233c552e59a3731c/143c0f9cba6b943e7f556daeffd3dfe9.png,https://cards.theshow.com/mlb25/6768ad2f2889683e5d95690305d65071-baked.webp,,Hayden Wesneski,,Silver,Astros,HOU,78,Live,,2017,SP,,39,27,R,R,210 lbs,"6'3""",Texas,False,75,69,72,58,73,42,86,63,99,12,10,8,4,11,10,9,34,6,0,78,50,50,46,46,0,38,6,5,,,"[{'name': 'Slurve', 'speed': 82, 'control': 70, 'movement': 99}, {'name': '4-Seam Fastball', 'speed': 94, 'control': 68, 'movement': 58}, {'name': 'Sinker', 'speed': 93, 'control': 52, 'movement': 81}, {'name': 'Cutter', 'speed': 88, 'control': 66, 'movement': 79}, {'name': 'Circle Change', 'speed': 86, 'control': 62, 'movement': 75}]",[],True,False,,,False,,,78,False,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
d2011fecc8aa23891bfc92d512875301,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRzZFdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--394adecb41b532a78874064ff18d5e46f094efd8/5256084ffcfd89bf3b0ff6e87cea4ad8.webp,https://cards.theshow.com/mlb25/d2011fecc8aa23891bfc92d512875301-baked.webp,,Heliot Ramos,,Silver,Giants,SF,78,Live,,2017,LF,"CF, RF",17,25,R,R,188 lbs,"5'11""",Puerto Rico,True,0,0,0,0,0,0,0,10,10,94,60,93,59,56,55,80,35,25,82,0,56,73,67,48,0,64,17,14,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRXJXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--82b95590f84494d1131cdad3c9db96f328c82ffd/shield-gold.webp,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWZXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--bac2cd0baa8ed3fe0a755d6415f4b8175b174364/shield-bronze.webp,[],"[{'name': 'Road Warrior', 'description': 'Performs better when playing on the road', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCS1RsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b21bd4b8ffcedd2b730e67faf3032bcaef880bf9/GPerk_RoadWarrior.webp'}, {'name': 'Fighter', 'description': 'Performs better in the 9th inning or later', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSTNsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ca1a079c4934395f8c879249ea52538a348351f0/GPerk_Fighter.webp'}]",True,False,,,True,3.0,1,79,True,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
bbc8f583b9286e81becaf9d0ff58a9fa,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTEZudWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ebd36e9a18daaad5f6524afa1e55391b8d68264a/de238bcc36dba3f0ae0f7feffd32adc7.png,https://cards.theshow.com/mlb25/bbc8f583b9286e81becaf9d0ff58a9fa-baked.webp,,Henry Baez,,Common,Padres,SD,63,Live,,2017,SP,,36,22,R,R,175 lbs,"6'3""",Dominican Republic,False,70,50,57,52,40,46,73,52,56,8,4,6,3,6,5,6,25,6,0,77,52,38,52,49,0,22,5,4,,,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 55, 'movement': 46}, {'name': 'Curveball', 'speed': 79, 'control': 49, 'movement': 46}, {'name': 'Splitter', 'speed': 87, 'control': 53, 'movement': 56}, {'name': '2-Seam Fastball', 'speed': 92, 'control': 52, 'movement': 52}]",[],True,False,,,False,,,63,False,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
c7d5b91afdadf14767626ee0c7d210fc,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQVpwdWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--22c2a862ba9e1b392f8e2045cdce41ac6696e735/5e18a0ca29e6279407b012d8dfb94be9.png,https://cards.theshow.com/mlb25/c7d5b91afdadf14767626ee0c7d210fc-baked.webp,,Henry Davis,,Bronze,Pirates,PIT,69,Live,,2017,C,RF,32,25,R,R,225 lbs,"6'1""",New York,True,0,0,0,0,0,0,0,10,10,53,40,48,50,39,71,35,22,18,81,0,55,92,66,82,54,60,6,22,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWpXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d3db1dc8d116c4468b341d830c16e4999699f291/shield-common.webp,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRXZXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f2b079b7c700ec13af7acdcb05f57e87ce15ac20/shield-silver.webp,[],[],True,False,,,True,1.0,2,68,True,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
3a418286f1936a4c87e5d505bcf4d2bd,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQnRydWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--bd2381d2e67fbf7685f2b65e6b30e629074cfeb7/f9a6968c77f10807424b412a1fc39dbc.png,https://cards.theshow.com/mlb25/3a418286f1936a4c87e5d505bcf4d2bd-baked.webp,,Heston Kjerstad,,Bronze,Orioles,BAL,72,Live,,2017,RF,LF,13,26,L,R,205 lbs,"6'3""",Texas,True,0,0,0,0,0,0,0,10,10,54,50,48,71,45,53,61,35,25,75,0,60,85,56,43,0,74,30,30,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWpXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d3db1dc8d116c4468b341d830c16e4999699f291/shield-common.webp,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWZXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--bac2cd0baa8ed3fe0a755d6415f4b8175b174364/shield-bronze.webp,[],[],True,False,,,True,4.0,1,74,True,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
fa4f65768895fa09a9eae2568feced53,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQitHdWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--38dcbfc30fd502002bb3c38daf0733f0739f424e/6654039e882cb09a060c49addb3cec30.png,https://cards.theshow.com/mlb25/fa4f65768895fa09a9eae2568feced53-baked.webp,,Hoby Milner,,Bronze,Rangers,TEX,72,Live,,2017,RP,,41,34,L,L,187 lbs,"6'3""",Texas,False,25,52,87,65,70,80,56,68,92,0,0,0,0,0,17,0,62,8,0,83,53,45,53,40,0,25,0,11,,,"[{'name': 'Fastball Running', 'speed': 86, 'control': 60, 'movement': 92}, {'name': 'Sinker', 'speed': 88, 'control': 42, 'movement': 74}, {'name': '4-Seam Fastball', 'speed': 89, 'control': 94, 'movement': 92}, {'name': 'Circle Change', 'speed': 81, 'control': 77, 'movement': 68}]","[{'name': 'Homebody', 'description': 'Performs better when playing at home', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSkhsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a5e6beac901e9b4891ceb7d9d53f25ac11157bd2/GPerk_Homebody.webp'}, {'name': 'Night Player', 'description': 'Performs better when playing night games', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSmJsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--7f9bdfe4398663d5983c5ed896970ad86ade5539/GPerk_NightPlayer.webp'}]",True,False,,,True,1.0,2,70,True,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
